q_id,q_author,q_oid,q_creationDate,q_ClosedDate,q_aaId,q_answerCount,Tags,q_viewCount,aa_creationDate,aa_id,aa_score,aa_author,aa_oid
"58099278","","3748495","2019-09-25 13:13:08","","58118574","2","<c#><rest><logging><flurl><self-signed-certificate>","1931","2019-09-26 14:03:59","58118574","1","","62600"
"58098018","","5014859","2019-09-25 12:08:26","","58297242","5","<docker><logging><dump>","5705","2019-10-09 04:49:36","58297242","3","","5014859"
"58096003","","8946047","2019-09-25 10:10:42","","58096992","1","<logging><rust>","957","2019-09-25 11:06:26","58096992","6","","263525"
"58080170","","1663462","2019-09-24 12:17:44","","58081462","2","<docker><logging>","1313","2019-09-24 13:30:34","58081462","3","","1663462"
"58077254","","7598461","2019-09-24 09:32:53","","58080410","1","<python><python-3.x><logging><filehandler><python-logging>","760","2019-09-24 12:31:26","58080410","0","","7598461"
"58074433","","4417586","2019-09-24 06:40:56","","58075405","1","<python><django><logging>","807","2019-09-24 07:44:37","58075405","1","","803194"
"58069481","","1803163","2019-09-23 20:05:15","","58074580","1","<docker><logging><kubernetes><fluentd>","10944","2019-09-24 06:51:09","58074580","8","","5720818"
"58064705","","3174668","2019-09-23 14:32:05","","58066100","2","<python><logging><kubernetes><environment-variables>","4235","2019-09-23 15:56:29","58066100","2","","1774723"
"58060784","","6554445","2019-09-23 10:50:24","","58186605","1","<python><logging><google-cloud-platform>","1335","2019-10-01 14:09:47","58186605","4","","11504909"
"58060376","","7628491","2019-09-23 10:26:49","","58063528","3","<java><logging><log4j><logback><tostring>","156","2019-09-23 13:25:34","58063528","3","","1831987"
"58057757","","11899740","2019-09-23 07:44:53","","58058499","1","<azure><logging><.net-core>","198","2019-09-23 08:31:58","58058499","0","","10383250"
"58047015","","5435780","2019-09-22 07:28:39","","58048330","1","<.net-core><asp.net-core-webapi><error-logging><rollbar>","340","2019-09-22 10:34:48","58048330","1","","5435780"
"58044444","","12100844","2019-09-21 22:02:39","","58122023","1","<logging><properties><height><heap><binary-search-tree>","111","2019-09-26 17:35:58","58122023","0","","56778"
"58025923","","8898218","2019-09-20 09:48:37","","58026057","2","<python><logging>","3720","2019-09-20 09:57:31","58026057","8","","476"
"58025233","","10093466","2019-09-20 09:06:51","","58026087","2","<google-bigquery><google-cloud-logging><google-cloud-monitoring>","5942","2019-09-20 09:59:44","58026087","3","","243782"
"58023602","","10651655","2019-09-20 07:21:13","","58023662","1","<python><logging><import>","6474","2019-09-20 07:25:00","58023662","2","","4621513"
"58022808","","9278576","2019-09-20 06:24:43","","58023416","3","<java><mysql><arrays><logging>","339","2019-09-20 07:09:46","58023416","2","","11310605"
"58021508","","9278576","2019-09-20 03:44:44","","58021621","1","<java><mysql><logging><sql-update>","691","2019-09-20 04:03:42","58021621","1","","10246097"
"58016843","","4266826","2019-09-19 18:14:25","","58036310","1","<logging><jboss><wildfly><wildfly-10><jboss-cli>","1065","2019-09-21 00:14:53","58036310","1","","152794"
"58001153","","11946218","2019-09-18 21:48:18","","58031719","1","<java><logging><log4j2>","446","2019-09-20 15:56:02","58031719","1","","1131963"
"57994391","","10624378","2019-09-18 13:52:56","","57994870","1","<java><spring><spring-boot><logging><embedded-tomcat-8>","645","2019-09-18 14:14:21","57994870","1","","2932476"
"57992596","","2194739","2019-09-18 12:16:06","","57995887","3","<python><google-app-engine><logging><google-kubernetes-engine><stackdriver>","263","2019-09-18 15:06:46","57995887","1","","7725879"
"57987197","","10522758","2019-09-18 07:23:06","","57988394","1","<python><logging><service><systemd>","108","2019-09-18 08:33:27","57988394","2","","803194"
"57979750","","10043093","2019-09-17 18:03:05","","57979848","2","<python><logging><command-line-interface><cisco>","1420","2019-09-17 18:11:16","57979848","0","","6535544"
"57973758","","12074523","2019-09-17 11:59:02","","58025920","1","<performance><iis><logging><logparser>","45","2019-09-20 09:48:21","58025920","0","","7609093"
"57968409","","10351083","2019-09-17 06:20:39","","57983458","1","<node.js><logging><orm><dgraph>","44","2019-09-18 00:19:20","57983458","1","","468758"
"57962964","","6700707","2019-09-16 19:03:30","","57969525","1","<python><python-3.x><logging><python-logging>","2385","2019-09-17 07:40:59","57969525","6","","803194"
"57959752","","5450000","2019-09-16 15:10:48","","57960172","1","<logging><ftp><iis-8.5><x-forwarded-for>","476","2019-09-16 15:33:54","57960172","2","","3081018"
"57959261","","819651","2019-09-16 14:43:45","","57961957","1","<java><logging><kotlin><javalin>","2136","2019-09-16 17:46:24","57961957","4","","9204"
"57954284","","1680468","2019-09-16 09:50:01","","57976451","2","<json><logging><.net-core><amazon-cloudwatch>","1205","2019-09-17 14:26:37","57976451","0","","1680468"
"57941507","","5030611","2019-09-15 05:49:58","","57943396","1","<logging><flask><python-3.5>","1664","2019-09-15 10:49:37","57943396","6","","4336567"
"57934441","","10846194","2019-09-14 10:05:19","","57935679","1","<windows><powershell><logging><filesystemwatcher>","79","2019-09-14 12:52:55","57935679","0","","1630171"
"57931526","","8099680","2019-09-14 00:19:43","","57932213","2","<python><python-2.7><logging>","56","2019-09-14 03:22:14","57932213","0","","1832058"
"57919748","","1859486","2019-09-13 08:14:32","","57920541","1","<android><logging>","396","2019-09-13 09:06:51","57920541","1","","10159898"
"57916432","","2823458","2019-09-13 01:58:07","","57916691","1","<symfony><logging><monolog>","1075","2019-09-13 02:41:49","57916691","1","","2994172"
"57904888","","5094187","2019-09-12 10:35:36","","57962250","2","<python><performance><logging><performance-testing>","619","2019-09-16 18:07:44","57962250","2","","10366273"
"57904603","","5778099","2019-09-12 10:18:02","","57904884","2","<java><spring><spring-boot><logging>","979","2019-09-12 10:35:01","57904884","2","","605153"
"57893049","","237225","2019-09-11 16:08:07","","58333351","1","<spring-boot><logging><logback><slf4j><spring-logback>","406","2019-10-11 02:09:43","58333351","0","","9404093"
"57891780","","5740770","2019-09-11 14:52:08","","57961633","1","<scala><logging><io><sbt>","85","2019-09-16 17:20:30","57961633","1","","8379597"
"57889892","","6061387","2019-09-11 13:05:15","","57890079","2","<python><django><date><logging><file-structure>","63","2019-09-11 13:15:07","57890079","2","","4452004"
"57886822","","9204007","2019-09-11 10:08:28","","73698545","1","<sql-server><t-sql><logging><database-trigger>","208","2022-09-13 06:44:37","73698545","0","","9204007"
"57886427","","1532261","2019-09-11 09:47:23","","57886759","1","<python><logging>","495","2019-09-11 10:04:57","57886759","1","","4279120"
"57883958","","690022","2019-09-11 07:14:56","","57885071","1","<symfony><logging>","465","2019-09-11 08:26:14","57885071","0","","690022"
"57878507","","11025049","2019-09-10 21:35:45","","57891527","1","<logging><django-rest-framework>","731","2019-09-11 14:36:09","57891527","2","","5937029"
"57854037","","903011","2019-09-09 12:24:09","","57855580","2","<python><python-3.x><logging><python-import>","3098","2019-09-09 14:00:56","57855580","3","","4336567"
"57850353","","3091282","2019-09-09 08:30:13","","57850606","1","<go><logging><thread-safety>","1352","2019-09-09 08:48:24","57850606","2","","13860"
"57833809","","2536324","2019-09-07 12:43:55","","57833931","1","<python><logging>","1001","2019-09-07 13:02:34","57833931","1","","3700626"
"57833441","","9021137","2019-09-07 11:55:02","","57833668","1","<spring><spring-boot><logging>","1167","2019-09-07 12:25:20","57833668","1","","11027700"
"57827726","","2897115","2019-09-06 19:42:30","","57830518","1","<python><django><logging>","29","2019-09-07 03:48:14","57830518","0","","2897115"
"57824194","","4453825","2019-09-06 14:45:43","","57824894","1","<python><list><numpy><logging><sympy>","94","2019-09-06 15:32:31","57824894","1","","10977748"
"57817078","","4184719","2019-09-06 06:53:33","","57845775","1","<spring-boot><jpa><jwt><microservices><audit-logging>","466","2019-09-08 21:09:51","57845775","1","","7200018"
"57816659","","5465538","2019-09-06 06:18:11","","57823798","1","<logging><log4j><version><log4j2><apache-storm>","240","2019-09-06 14:18:04","57823798","0","","8845188"
"57813749","","704972","2019-09-05 22:38:59","","57813943","1","<python><logging>","640","2019-09-05 23:10:40","57813943","1","","5087436"
"57813096","","2099192","2019-09-05 21:19:03","","57813459","1","<python><logging>","963","2019-09-05 22:00:54","57813459","1","","8206522"
"57813067","","704972","2019-09-05 21:15:30","","57829537","1","<python><logging>","2536","2019-09-06 23:32:31","57829537","2","","8206522"
"57811100","","2740586","2019-09-05 18:23:26","","57811412","1","<linux><bash><logging><echo>","132","2019-09-05 18:47:13","57811412","1","","1899640"
"57804221","","3120489","2019-09-05 11:12:26","","57804326","1","<django><logging><formatter><django-1.8>","507","2019-09-05 11:18:38","57804326","0","","2696165"
"57801774","","1289569","2019-09-05 08:51:35","","57877479","1","<json><logging><elastic-stack><filebeat>","2019","2019-09-10 20:00:54","57877479","0","","11486670"
"57798585","","1779091","2019-09-05 04:47:33","","57801140","1","<python><python-3.x><python-logging>","396","2019-09-05 08:13:03","57801140","3","","4134674"
"57797876","","1779091","2019-09-05 03:00:47","","57799639","1","<python><python-3.x><python-logging>","4420","2019-09-05 06:34:48","57799639","19","","4336567"
"57795153","","2897115","2019-09-04 20:17:00","","57795392","2","<python><django><logging>","1463","2019-09-04 20:43:00","57795392","1","","10013232"
"57792975","","6582418","2019-09-04 17:06:10","","57796345","1","<logging><pytest><traceback>","1365","2019-09-04 22:32:40","57796345","2","","6582418"
"57791868","","1503307","2019-09-04 15:45:11","","57796572","2","<c#><logging><serilog>","16577","2019-09-04 23:09:33","57796572","23","","138206"
"57786551","","6761121","2019-09-04 10:30:52","","57787756","2","<asp.net-mvc><azure><logging><azure-devops><azure-web-app-service>","2215","2019-09-04 11:48:14","57787756","3","","141022"
"57775280","","9347898","2019-09-03 16:07:25","","57775910","1","<python><multithreading><selenium-webdriver><logging>","94","2019-09-03 16:52:52","57775910","1","","3694381"
"57772770","","9800633","2019-09-03 13:29:48","","57772948","3","<python><logging><python-behave>","1544","2019-09-03 13:39:50","57772948","1","","1116545"
"57771884","","812089","2019-09-03 12:35:18","","57773606","1","<amazon-web-services><elasticsearch><logging><aws-fargate><elk>","9577","2019-09-03 14:18:29","57773606","10","","11758843"
"57769713","","5581893","2019-09-03 10:21:18","","57930497","1","<python><tensorflow><logging><prefix><verbosity>","413","2019-09-13 21:22:18","57930497","0","","5581893"
"57768358","","12013406","2019-09-03 09:01:45","","57768676","1","<logging><kubernetes><kubelet>","179","2019-09-03 09:21:30","57768676","3","","5937420"
"57763789","","121626","2019-09-03 00:39:11","","57765001","3","<regex><powershell><logging><regex-group>","1720","2019-09-03 04:21:12","57765001","7","","45375"
"57763144","","9664143","2019-09-02 22:17:03","","57773341","2","<c><logging><avr><uart><atmega>","310","2019-09-03 14:02:11","57773341","0","","9664143"
"57761544","","4340793","2019-09-02 18:47:22","","57774450","1","<python><python-3.x><logging>","840","2019-09-03 15:09:20","57774450","3","","803194"
"57758973","","2252633","2019-09-02 14:50:17","","63841522","1","<javascript><node.js><logging><axios>","5021","2020-09-11 05:58:56","63841522","2","","80906"
"57745017","","9361998","2019-09-01 10:03:07","","57745116","4","<go><logging><go-zap>","30160","2019-09-01 10:16:45","57745116","13","","554480"
"57742985","","4728007","2019-09-01 03:26:41","","57743061","2","<python><logging><python-3.6>","6705","2019-09-01 03:47:59","57743061","6","","7093741"
"57741274","","2241910","2019-08-31 20:05:05","","57860536","4","<python><logging><airflow>","10815","2019-09-09 20:03:55","57860536","8","","8491642"
"57739276","","12003470","2019-08-31 15:23:42","","57739439","1","<python><logging><configuration>","109","2019-08-31 15:44:51","57739439","0","","10824407"
"57730749","","522209","2019-08-30 17:08:25","","57746289","1","<python><python-3.x><python-logging>","5021","2019-09-01 13:13:44","57746289","7","","522209"
"57724772","","2459438","2019-08-30 10:09:28","","60856362","2","<logging><.net-core><ravendb><structured-logging>","239","2020-03-25 19:51:05","60856362","1","","4540020"
"57713184","","5527646","2019-08-29 15:14:58","","57720153","1","<python><python-2.7><logging><file-handling><file-writing>","2999","2019-08-30 03:29:53","57720153","7","","8431275"
"57711929","","11994942","2019-08-29 14:03:46","","57712392","1","<docker><jenkins><logging><containers>","627","2019-08-29 14:29:40","57712392","0","","2037044"
"57707432","","10003710","2019-08-29 09:44:00","","57709608","1","<logging><google-cloud-platform><stackdriver><google-cloud-stackdriver>","361","2019-08-29 11:51:32","57709608","2","","1029739"
"57700510","","5784635","2019-08-28 21:54:57","","57828632","1","<logging><.net-core><rider>","3014","2019-09-06 21:15:34","57828632","0","","5784635"
"57697509","","1241793","2019-08-28 17:37:02","","57697543","3","<python><logging>","3503","2019-08-28 17:39:36","57697543","3","","1621041"
"57695437","","11957850","2019-08-28 15:09:51","","57698466","1","<java><java.util.logging><filehandler>","569","2019-08-28 18:50:01","57698466","0","","2428802"
"57690952","","1164376","2019-08-28 11:04:23","","57691551","1","<c++><logging><log4cxx>","322","2019-08-28 11:38:58","57691551","1","","1312382"
"57690017","","3524475","2019-08-28 10:12:55","","57690061","1","<android><firebase><logging><analytics><firebase-analytics>","945","2019-08-28 10:15:12","57690061","1","","7482173"
"57679272","","1000908","2019-08-27 17:00:13","","57922900","2","<logging><log4j2><payara><netbeans-11>","1421","2019-09-13 11:34:31","57922900","0","","1000908"
"57672451","","3926715","2019-08-27 10:14:17","","57760261","1","<firebase><google-cloud-functions><google-cloud-logging>","339","2019-09-02 16:31:58","57760261","0","","11529321"
"57670146","","8618634","2019-08-27 08:00:39","","59906730","2","<logging><sap-commerce-cloud>","979","2020-01-25 05:54:17","59906730","0","","8618634"
"57669135","","2828335","2019-08-27 06:55:17","","57669444","1","<git><logging>","903","2019-08-27 07:13:55","57669444","2","","6330106"
"57665961","","144088","2019-08-26 23:19:39","","57735578","2","<ruby-on-rails><ruby-on-rails-3><logging><actioncontroller>","497","2019-08-31 06:03:47","57735578","3","","712765"
